Year,Week,Unique id,State,Area,Disease,No of cases,No of deaths,Date of start,Date of reporting
2021,41,MH/BED/2021/41/054,Maharashtra,Beed,Dengue,6,0,13-10-2021,14-10-2021
2021,42,MH/BED/2021/42/057,Maharashtra,Beed,Fever,10,1,19-10-2021,22-10-2021
2021,42,MH/THN/2021/42/058,Maharashtra,Thane,Dengue,5,1,01-10-2021,02-10-2021
2021,43,MH/BED/2021/43/059,Maharashtra,Beed,Fever,6,1,27-10-2021,30-10-2021
2021,43,MH/GAD/2021/43/059,Maharashtra,Gadchiroli,Malaria,10,1,25-10-2021,27-10-2021
2021,43,MH/KOP/2021/43/059,Maharashtra,Kolhapur,Diarrheal,103,0,26-10-2021,27-10-2021
2021,43,MH/THN/2021/43/060,Maharashtra,Thane,Dengue,5,1,01-10-2021,02-10-2021
2021,44,MH/GAD/2021/44/060,Maharashtra,Gadchiroli,Malaria,1,1,01-11-2021,02-11-2021
2021,44,MH/THN/2021/44/061,Maharashtra,Thane,Dengue,1,1,31-10-2021,03-11-2021
2021,45,MH/KOP/2021/45/062,Maharashtra,Kolhapur,Cholera,66,0,08-11-2021,11-11-2021
2021,45,MH/STA/2021/45/062,Maharashtra,Satara,Chikungunya,5,0,07-11-2021,12-11-2021
2021,45,MH/STA/2021/45/063,Maharashtra,Satara,Dengue,14,0,16-10-2021,17-10-2021
2021,46,MH/KOP/2021/46/064,Maharashtra,Kolhapur,Cholera,3,0,12-11-2021,17-11-2021
2021,46,MH/RGD/2021/46/064,Maharashtra,Raigad,Malaria,19,0,11-11-2021,17-11-2021
2021,46,MH/ADK/2021/46/065,Uttar,Pradesh,Rubella,6,0,11-11-2021,17-11-2021
2021,47,MH/NAN/2021/47/066,Maharashtra,Nanded,Food Poisoning,250,0,23-11-2021,24-11-2021
2021,47,MH/NAN/2021/47/066,Maharashtra,Nanded,Chikungunya,9,0,23-11-2021,28-11-2021
2021,47,MH/THN/2021/47/066,Maharashtra,Thane,Dengue,1,1,01-11-2021,25-11-2021
2021,48,MH/KOP/2021/48/067,Maharashtra,Kolhapur,Food Poisoning,5,0,03-12-2021,05-12-2021
2021,48,MH/RGD/2021/48/068,Maharashtra,Raigad,Leptospirosis,12,0,13-11-2021,14-11-2021
2021,48,MH/SIN/2021/48/068,Maharashtra,Sindhudurg,Food Poisoning,4,0,24-11-2021,25-11-2021
2021,49,MH/AKL/2021/49/069,Maharashtra,Akola,Chikungunya,10,0,07-12-2021,07-12-2021
2021,49,MH/KOP/2021/49/069,Maharashtra,Kolhapur,Diarrheal,29,0,08-12-2021,11-12-2021
2021,50,MH/KOP/2021/50/070,Maharashtra,Kolhapur,Chikungunya,6,0,17-12-2021,12-12-2021
2021,50,MH/STA/2021/50/071,Maharashtra,Satara,Dengue,10,0,14-09-2021,15-09-2021
2021,50,MH/STA/2021/50/071,Maharashtra,Satara,Chikungunya,8,0,15-08-2021,16-08-2021
2021,50,MH/STA/2021/50/071,Maharashtra,Satara,Dengue,3,0,25-08-2021,26-08-2021
2021,50,MH/STA/2021/50/071,Maharashtra,Satara,Dengue,5,0,26-10-2021,27-10-2021
2021,51,MH/KOP/2021/51/071,Maharashtra,Kolhapur,Diarrheal,12,1,20-12-2021,22-12-2021
2021,52,MH/PBT/2021/52/072,Maharashtra,Jalgaon,Fever,13,0,28-12-2021,31-12-2021
2020,3,MH/KOP/2020/03/003,Maharashtra,Kolhapur,Chikungunya,11,0,16-01-2020,17-01-2020
2020,4,MH/KOP/2020/04/005,Maharashtra,Kolhapur,Dengue,2,1,18-01-2020,23-01-2020
2020,4,MH/CND/2020/04/007,Maharashtra,Chandrapur,Malaria,23,1,16-01-2020,17-01-2020
2020,5,MH/AMR/2020/05/008,Maharashtra,Amravati,Diarrhoeal,11,0,01-02-2020,02-02-2020
2020,5,MH/KOP/2020/05/008,Maharashtra,Kolhapur,Food Poisoning,9,0,30-01-2020,30-01-2020
2020,5,MH/KOP/2020/05/008,Maharashtra,Kolhapur,Chikungunya,2,0,29-01-2020,30-01-2020
2020,5,MH/STA/2020/05/009,Maharashtra,Satara,Dengue,6,0,18-01-2020,19-01-2020
2020,5,MH/THN/2020/05/009,Maharashtra,Thane,Dengue,6,0,20-01-2020,21-01-2020
2020,6,MH/PPM/2020/06/011,Maharashtra,Papumpare,Chickenpox,8,0,31-01-2020,01-02-2020
2020,6,MH/NYG/2020/06/011,Maharashtra,Nayagarh,Food Poisoning,5,1,31-01-2020,01-02-2020
2020,6,MH/NAB/2020/06/011,Maharashtra,Nabarangpur,Chickenpox,13,0,31-01-2019,01-02-2019
2020,6,MH/BRN/2020/06/011,Maharashtra,Barnala,Chickenpox,20,0,10-02-2020,11-02-2020
2020,7,MH/BNR/2020/07/014,Maharashtra,Bhandara,Chickenpox,10,0,31-01-2020,01-02-2020
2020,7,MH/BNR/2020/07/014,Maharashtra,Bhandara,Chickenpox,6,0,28-01-2020,29-01-2020
2020,7,MH/BNR/2020/07/014,Maharashtra,Bhandara,Food Poisoning,106,0,06-01-2020,07-01-2020
2020,7,MH/KOP/2020/07/014,Maharashtra,Kolhapur,Diarrheal,56,0,06-02-2020,07-02-2020
2020,7,MH/RGD/2020/07/014,Maharashtra,Raigad,Food Poisoning,5,0,29-01-2020,30-01-2020
2020,8,MH/JGA/2020/08/016,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,9,MH/AMN/2020/0 Maha,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,9,MH/SIN/2020/09/ Ma,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,9,MH/SIN/2020/09/ Ma,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,10,MH/AGB/2020/10/024,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,10,MH/BNR/2020/10/024,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,10,MH/YVT/2020/10/024,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,11,MH/LTR/2020/11/025,Maharashtra,Jalgaon,Diarrheal,20,0,19-02-2020,21-02-2020
2020,14,MH/AKL/2020/14/257,Maharashtra,Akola,Chickenpox,10,0,30-03-2020,30-03-2020
2020,16,MH/CND/2020/16/270,Maharashtra,Chandrapur,Food Poisoning,40,0,11-04-2020,14-04-2020
2020,16,MH/GAD/2020/16/272,Maharashtra,Gadchiroli,Malaria,14,1,03-04-2020,04-04-2020
2020,17,MH/KOP/2020/17/279,Maharashtra,Kolhapur,Dengue,4,0,21-04-2020,22-04-2020
2020,17,MH/KOP/2020/17/280,Maharashtra,Kolhapur,Diarrheal,607,0,21-04-2020,22-04-2020
2020,18,MH/RTG/2020/18/295,Maharashtra,Ratnagiri,Food Poisoning,7,0,28-03-2020,29-04-2020
2020,18,MH/CND/2020/18/298,Maharashtra,Chandrapur,Malaria,35,2,07-04-2020,08-04-2020
2020,21,MH/AMR/2020/21/321,Maharashtra,Amravati,Dengue,10,0,17-05-2020,20-05-2020
2020,21,MH/KOP/2020/21/322,Maharashtra,Kolhapur,Chikungunya,17,0,19-05-2020,19-05-2020
2020,21,MH/CND/2020/21/326,Maharashtra,Chandrapur,Food Poisoning,42,0,14-05-2020,15-05-2020
2020,21,MH/CND/2020/21/327,Maharashtra,Chandrapur,Chikungunya,54,0,14-05-2020,15-05-2020
2020,22,MH/CND/2020/22/329,Maharashtra,Chandrapur,Dengue,5,0,23-05-2020,30-05-2020
2020,22,MH/WAS/2020/22/330,Maharashtra,Washim,Dengue,6,0,22-04-2020,28-05-2020
2020,22,MH/BNR/2020/22/334,Maharashtra,Bhandara,Viral Fever,24,0,18-05-2020,19-05-2020
2020,23,MH/KOP/2020/23/336,Maharashtra,Kolhapur,Cholera,199,0,01-06-2020,03-06-2020
2020,23,MH/CND/2020/23/340,Maharashtra,Chandrapur,Food Poisoning,5,0,27-05-2020,28-05-2020
2020,24,MH/BNR/2020/24/343,Maharashtra,Bhandra,Fever,3,1,10-06-2020,13-06-2020
2020,24,MH/GAD/2020/24/349,Maharashtra,Gadchiroli,Food Poisoning,1,1,31-05-2020,01-06-2020
2020,25,MH/CND/2020/25/351,Maharashtra,Chandrapur,Hepatitis,28,0,14-06-2020,18-06-2020
2020,26,MH/KOP/2020/26/355,Maharashtra,Kolhapur,Diarrheal,39,0,21-06-2020,28-06-2020
2020,27,MH/JGA/2020/27/361,Maharashtra,Jalgaon,Diarrhoeal,74,0,28-06-2020,02-07-2020
2020,27,MH/KOP/2020/27/362,Maharashtra,Kolhapur,Food Poisoning,48,0,28-06-2020,29-06-2020
2020,28,MH/AMN/2020/28/373,Maharashtra,Ahmednagar,Diarrhoeal,14,0,02-07-2020,03-07-2020
2020,29,MH/AMN/2020/29/374,Maharashtra,Dhemaji,Food Poisoning,1,1,12-07-2020,15-07-2020
2020,29,MH/AMN/2020/29/375,Maharashtra,Lakhimpur,Food Poisoning,1,0,10-07-2020,19-07-2020
2020,29,MH/AMN/2020/29/376,Maharashtra,Mumbai,Diarrhoeal,42,1,12-07-2020,14-07-2020
2020,29,MH/AMN/2020/29/377,Maharashtra,Nadu,Diarrhoeal,18,0,13-07-2020,13-07-2020
2020,29,MH/AMN/2020/29/378,Maharashtra,Nadu,Hepatitis,16,0,19-07-2020,22-07-2020
2020,29,MH/AMN/2020/29/379,Maharashtra,Mumbai,Food Poisoning,1,1,04-07-2020,05-07-2020
2020,29,MH/AMN/2020/29/380,Maharashtra,Kokrajhar,Food Poisoning,1,0,26-06-2020,27-06-2020
2020,29,MH/AMN/2020/29/381,Maharashtra,Kokrajhar,Food Poisoning,3,2,28-06-2020,29-06-2020
2020,29,MH/AMN/2020/29/382,Maharashtra,Marigaon,Food Poisoning,3,1,29-06-2020,30-06-2020
2020,29,MH/AMN/2020/29/383,Maharashtra,Kozhikode,Dengue,20,0,15-06-2020,16-06-2020
2020,29,MH/AMN/2020/29/384,Maharashtra,Mumbai,Food Poisoning,70,0,30-06-2020,01-07-2020
2020,31,MH/GAD/2020/31/397,Maharashtra,Gadchiroli,Malaria,3,1,18-07-2020,28-07-2020
2020,31,MH/GAD/2020/31/398,Maharashtra,Gadchiroli,Malaria,2,1,19-07-2020,28-07-2020
2020,31,MH/GAD/2020/31/399,Maharashtra,Gadchiroli,Malaria,5,1,26-07-2020,28-07-2020
2020,36,MH/AMR/2020/36/426,Maharashtra,Amravati,Diarrhoeal,68,0,24-08-2020,31-08-2020
2020,36,MH/DMO/2020/36/428,Maharashtra,Damoh,Leptospirosis,1,1,20-08-2020,04-09-2020
2020,40,MH/AMR/2020/40/441,Maharashtra,Amravati,Dengue,5,0,24-09-2020,29-09-2020
2020,44,MH/CND/2020/44/456,Maharashtra,Chandrapur,Food Poisoning,11,0,27-09-2020,29-10-2020
2020,44,MH/GAD/2020/44/457,Maharashtra,Gadchiroli,Malaria,8,1,23-10-2020,26-10-2020
2020,45,MH/KOP/2020/45/465,Maharashtra,Kolhapur,Chikungunya,11,0,20-07-2020,21-07-2020
2020,46,MH/AMN/2020/46/474,Maharashtra,Ahmednagar,Chikungunya,40,0,03-11-2020,03-11-2020
2020,46,MH/AMN/2020/46/475,Maharashtra,Ahmednagar,Chikungunya,25,0,03-11-2020,03-11-2020
2020,46,MH/SIN/2020/46/476,Maharashtra,Mumbai,Leptospirosis,17,1,02-11-2020,02-11-2020
2020,47,MH/SIN/2020/47/479,Maharashtra,Mumbai,Leptospirosis,1,1,09-11-2020,09-11-2020
2020,47,MH/SIN/2020/47/482,Maharashtra,Mumbai,Leptospirosis,1,1,10-11-2020,10-11-2020
2020,48,MH/RTG/2020/48/486,Maharashtra,Ratnagiri,Cholera,65,0,23-11-2020,23-11-2020
2020,48,MH/NAS/2020/48/488,Maharashtra,Nashik,Chikungunya,32,0,06-11-2020,06-11-2020
2020,48,MH/OSM/2020/48/489,Maharashtra,Osmanabad,Dengue,9,0,11-11-2020,11-11-2020
2020,48,MH/OSM/2020/48/490,Maharashtra,Osmanabad,Food Poisoning,7,0,31-10-2020,31-10-2020
2020,48,MH/PNE/2020/48/491,Maharashtra,Pune,Dengue,16,1,18-11-2020,18-11-2020
2020,48,MH/PNE/2020/48/492,Maharashtra,Pune,Chikungunya,7,0,27-10-2020,27-10-2020
2020,48,MH/SIN/2020/48/493,Maharashtra,Mumbai,Leptospirosis,1,1,12-11-2020,12-11-2020
2020,48,MH/STA/2020/48/494,Maharashtra,Satara,Dengue,30,0,04-11-2020,04-11-2020
2020,48,MH/STA/2020/48/495,Maharashtra,Satara,Chikungunya,5,0,09-11-2020,09-11-2020
2020,48,MH/WDH/2020/48/496,Maharashtra,Wardha,Dengue,4,0,22-10-2020,22-10-2020
2020,49,MH/AKL/2020/49/499,Maharashtra,Akola,Food Poisoning,40,0,02-12-2020,02-12-2020
2020,49,MH/STA/2020/49/500,Maharashtra,Satara,Chikungunya,7,0,24-11-2020,24-11-2020
2020,49,MH/PNE/2020/49/502,Maharashtra,Pune,Dengue,5,0,01-06-2020,01-06-2020
2020,49,MH/STA/2020/49/503,Maharashtra,Satara,Dengue,27,0,13-11-2020,13-11-2020
2020,50,MH/NAS/2020/50/504,Maharashtra,Nashik,Chikungunya,8,0,04-12-2020,11-12-2020
2020,52,MH/AMN/2020/52/518,Maharashtra,Ahmednagar,Chikungunya,14,0,18-12-2020,21-12-2020
2020,52,MH/NAS/2020/52/519,Maharashtra,Nashik,Chikungunya,9,0,18-12-2020,21-12-2020
2020,52,MH/KOP/2020/52/525,Maharashtra,Kolhapur,Diarrheal,72,0,07-12-2020,07-12-2020
2020,52,MH/STA/2020/52/526,Maharashtra,Satara,Diarrheal,116,0,07-12-2020,07-12-2020
2020,53,MH/AMR/2020/53/528,Maharashtra,Amravati,Diarrheal,53,0,28-12-2020,31-12-2020
2020,53,MH/BED/2020/53/535,Maharashtra,Beed,Chikungunya,10,0,16-10-2020,31-12-2020
2020,53,MH/BED/2020/53/536,Maharashtra,Beed,Fever,41,0,07-12-2020,31-12-2020
2020,53,MH/BED/2020/53/537,Maharashtra,Beed,Chikungunya,15,0,16-09-2020,31-12-2020
2020,53,MH/PRB/2020/53/538,Maharashtra,Parbhani,Diarrheal,66,0,05-10-2020,31-12-2020
2020,53,MH/PRB/2020/53/539,Maharashtra,Parbhani,Fever,30,1,27-10-2020,31-12-2020
2020,53,MH/THN/2020/53/540,Maharashtra,Thane,Leptospirosis,4,1,12-11-2020,29-12-2020
2019,1,MH/SIN/2019/01/37,Maharashtra,Sindhudurg,Diarrheal,11,0,26-12-2018,26-12-2018
2019,2,MH/GAD/2019/02/051,Maharashtra,Gadchiroli,Malaria,3,1,07-01-2019,07-01-2019
2019,2,MH/AKL/2019/02/059,Maharashtra,Purnia,Measles,6,0,08-01-2019,08-01-2019
2019,2,MH/NAS/2019/02/064,Maharashtra,Nashik,Dengue,27,1,28-10-2018,28-10-2018
2019,3,MH/AMN/2019/03/007,Maharashtra,Ahmednagar,Food Poisoning,29,0,12-01-2019,12-01-2019
2019,4,MH/THN/2019/04/010,Maharashtra,Thane,Dengue,9,1,15-01-2019,15-01-2019
2019,9,MH/KOP/2019/09/022,Maharashtra,Kolhapur,Dengue,7,1,27-02-2019,01-03-2019
2019,13,MH/RTG/2019/13/032,Maharashtra,Ratnagiri,Diarrheal,45,0,30-03-2019,31-03-2019
2019,15,MH/AKL/2019/15/037,Maharashtra,Akola,Food Poisoning,111,0,14-04-2019,14-04-2019
2019,15,MH/AMR/2019/15/037,Maharashtra,Amravati,Food Poisoning,15,0,11-04-2019,11-04-2019
2019,18,MH/AMN/2019/18/046,Maharashtra,Ahmednagar,Food Poisoning,14,0,02-05-2019,04-05-2019
2019,18,MH/GAD/2019/18/046,Maharashtra,Gadchiroli,Food Poisoning,31,0,30-04-2019,02-05-2019
2019,18,MH/SIN/2019/18/046,Maharashtra,Sindhudurg,Food Poisoning,1,1,29-04-2019,30-04-2019
2019,18,MH/YVT/2019/18/046,Maharashtra,Yavatmal,Food Poisoning,32,0,02-05-2019,03-05-2019
2019,19,MH/AMR/2019/19/048,Maharashtra,Amravati,Food Poisoning,86,0,11-05-2019,11-05-2019
2019,20,MH/AMR/2019/20/052,Maharashtra,Amravati,Food Poisoning,24,0,18-05-2019,18-05-2019
2019,22,MH/AMR/2019/22/057,Maharashtra,Amravati,Chickenpox,11,0,30-05-2019,30-05-2019
2019,22,MH/RGD/2019/22/057,Maharashtra,Raigad,Diarrheal,53,0,01-06-2019,02-06-2019
2019,23,MH/ERN/2019/23/062,Maharashtra,Buldhana,Diarrheal,48,0,19-05-2019,19-05-2019
2019,23,MH/ERN/2019/23/062,Maharashtra,Palaghar,Dengue,8,0,24-05-2019,24-05-2019
2019,23,MH/ERN/2019/23/062,Maharashtra,Raigad,Dengue,24,0,20-05-2019,20-05-2019
2019,24,MH/JGA/2019/24/064,Maharashtra,Jalgaon,Shigellosis,32,0,08-06-2019,08-06-2019
2019,24,MH/SGL/2019/24/064,Maharashtra,Sangli,Malaria,7,0,04-06-2019,04-06-2019
2019,24,MH/CND/2019/24/068,Maharashtra,Chandrapur,Diarrheal,142,0,05-06-2019,05-06-2019
2019,24,MH/SGL/2019/24/068,Maharashtra,Sangli,Dengue,12,0,29-05-2019,29-05-2019
2019,24,MH/SGL/2019/24/068,Maharashtra,Sangli,Chikungunya,10,0,13-05-2019,13-05-2019
2019,24,MH/SIN/2019/24/068,Maharashtra,Sindhudurg,Hepatitis,16,0,25-05-2019,25-05-2019
2019,25,MH/PWM/2019/25/069,Pulwama,Chickenpox,Food Poisoning,11,0,20-06-2019,21-06-2019
2019,25,MH/SGL/2019/25/070,Maharashtra,Sangli,Diarrheal,58,0,20-06-2019,21-06-2019
2019,25,MH/KOP/2019/25/072,Maharashtra,Kolhapur,Dengue,7,0,15-06-2019,15-06-2019
2019,25,MH/STA/2019/25/072,Maharashtra,Satara,Dengue,6,0,28-05-2019,28-05-2019
2019,26,MH/GAD/2019/26/074,Maharashtra,Gadchiroli,Diarrheal,11,0,24-06-2019,24-06-2019
2019,26,MH/RGD/2019/26/074,Maharashtra,Raigad,Dengue,15,0,26-06-2019,26-06-2019
2019,26,MH/RTG/2019/26/074,Maharashtra,Ratnagiri,Diarrheal,26,0,26-06-2019,26-06-2019
2019,26,MH/NAG/2019/26/077,Maharashtra,Nagpur,Food Poisoning,13,0,17-06-2019,17-06-2019
2019,26,MH/MMB/2019/26/074,Maharashtra,Mumbai,Food Poisoning,207,0,27-04-2019,27-04-2019
2019,27,MH/AMN/2019/27/081,Maharashtra,Ahmednagar,Fever,4,1,26-06-2019,26-06-2019
2019,27,MH/BED/2019/27/081,Maharashtra,Beed,Food Poisoning,74,0,11-06-2019,11-06-2019
2019,28,MH/AMR/2019/28/083,Maharashtra,Amravati,Diarrheal,16,0,08-07-2019,12-07-2019
2019,28,MH/NAG/2019/28/083,Maharashtra,Nagpur,Encephalitis,2,2,08-07-2019,11-07-2019
2019,28,MH/NAS/2019/28/083,Maharashtra,Nashik,Food Poisoning,21,0,06-07-2019,09-07-2019
2019,28,MH/SIN/2019/28/083,Maharashtra,Sindhudurg,Food Poisoning,1,1,06-07-2019,09-07-2019
2019,28,MH/CND/2019/28/085,Maharashtra,Chandrapur,AES/JE,101,10,01-07-2019,01-07-2019
2019,28,MH/THN/2019/28/085,Maharashtra,Thane,Dengue,5,1,01-07-2019,01-07-2019
2019,29,MH/CND/2019/29/087,Maharashtra,Chandrapur,Food Poisoning,6,1,13-07-2019,13-07-2019
2019,29,MH/CND/2019/29/087,Maharashtra,Chandrapur,Food Poisoning,23,1,17-07-2019,17-07-2019
2019,29,MH/GAD/2019/29/087,Maharashtra,Gadchiroli,Diarrheal,24,0,15-07-2019,15-07-2019
2019,29,MH/KOP/2019/29/090,Maharashtra,Kolhapur,Scrub Typhus,4,0,16-07-2019,17-07-2019
2019,29,MH/STA/2019/29/091,Maharashtra,Satara,Dengue,28,0,03-06-2019,03-06-2019
2019,29,MH/THN/2019/29/091,Maharashtra,Thane,Food Poisoning,5,1,28-06-2019,28-06-2019
2019,29,MH/WDH/2019/29/091,Maharashtra,Wardha,Food Poisoning,14,2,04-07-2019,04-07-2019
2019,30,MH/PLR/2019/30/093,Maharashtra,Palaghar,Diarrheal,9,0,19-07-2019,22-07-2019
2019,32,MH/NAG/2019/32/099,Maharashtra,Nagpur,Diarrheal,12,0,05-08-2019,07-08-2019
2019,33,MH/NAG/2019/33/101,Maharashtra,Nagpur,Encephalitis,1,1,13-08-2019,16-08-2019
2019,34,MH/CND/2019/34/105,Maharashtra,Chandrapur,Diarrheal,84,0,18-08-2019,21-08-2019
2019,34,MH/KOP/2019/34/105,Maharashtra,Kolhapur,Dengue,2,1,18-08-2019,20-08-2019
2019,34,MH/AMR/2019/34/107,Maharashtra,Amravati,Food Poisoning,6,0,13-08-2019,13-08-2019
2019,34,MH/CND/2019/34/107,Maharashtra,Chandrapur,Malaria,83,0,12-08-2019,12-08-2019
2019,34,MH/STA/2019/34/107,Maharashtra,Satara,Dengue,15,0,10-08-2019,10-08-2019
2019,35,MH/AMN/2019/35/109,Maharashtra,Ahmednagar,Dengue,40,0,26-08-2019,29-08-2019
2019,35,MH/KOP/2019/35/109,Maharashtra,Kolhapur,Dengue,5,1,25-08-2019,31-08-2019
2019,35,MH/KOP/2019/35/109,Maharashtra,Kolhapur,Malaria,3,0,29-08-2019,31-08-2019
2019,35,MH/NAG/2019/35/109,Maharashtra,Nagpur,Dengue,23,1,28-08-2019,31-08-2019
2019,35,MH/WDH/2019/35/109,Maharashtra,Wardha,Food Poisoning,1,1,23-08-2019,30-08-2019
2019,35,MH/AMN/2019/35/112,Maharashtra,Ahmednagar,Dengue,32,0,20-08-2019,20-08-2019
2019,35,MH/PLR/2019/35/112,Maharashtra,Palaghar,Dengue,143,0,11-08-2019,11-08-2019
2019,35,MH/WDH/2019/35/112,Maharashtra,Wardha,Encephalitis,9,1,16-08-2019,16-08-2019
2019,36,MH/PLR/2019/36/114,Maharashtra,Palaghar,Food Poisoning,9,2,29-08-2019,03-09-2019
2019,36,MH/AMR/2019/36/116,Maharashtra,Amravati,Scrub Typhus,1,1,22-08-2019,22-08-2019
2019,36,MH/PLR/2019/36/116,Maharashtra,Palaghar,Food Poisoning,5,1,24-08-2019,24-08-2019
2019,36,MH/STA/2019/36/116,Maharashtra,Satara,Dengue,6,0,30-07-2019,30-07-2019
2019,36,MH/THN/2019/36/116,Maharashtra,Thane,Dengue,61,4,20-07-2019,20-07-2019
2019,36,MH/THN/2019/36/116,Maharashtra,Thane,Dengue,4,1,16-08-2019,16-08-2019
2019,36,MH/THN/2019/36/116,Maharashtra,Thane,Malaria,7,1,21-08-2019,21-08-2019
2019,37,MH/PRB/2019/37/118,Maharashtra,Parbhani,Dengue,32,1,07-09-2019,12-09-2019
2019,37,MH/SIN/2019/37/118,Maharashtra,Sindhudurg,Food Poisoning,8,0,05-09-2019,11-09-2019
2019,37,MH/AGB/2019/37/119,Maharashtra,Aurangabad,Dengue,53,1,03-09-2019,03-09-2019
2019,37,MH/THN/2019/37/119,Maharashtra,Thane,Dengue,6,1,30-08-2019,30-08-2019
2019,38,MH/AGB/2019/38/122,Maharashtra,Aurangabad,Dengue,67,3,12-09-2019,12-09-2019
2019,38,MH/JLN/2019/38/122,Maharashtra,Jalna,Dengue,9,1,06-09-2019,06-09-2019
2019,38,MH/STA/2019/38/122,Maharashtra,Satara,Dengue,26,0,27-08-2019,27-08-2019
2019,39,MH/AMN/2019/39/124,Maharashtra,Ahmednagar,Dengue,20,0,25-09-2019,27-09-2019
2019,39,MH/KOP/2019/39/125,Maharashtra,Kolhapur,Dengue,6,0,25-09-2019,27-09-2019
2019,39,MH/KOP/2019/39/125,Maharashtra,Kolhapur,Hepatitis,10,0,25-09-2019,27-09-2019
2019,39,MH/NDB/2019/39/125,Maharashtra,Nandurbar,Dengue,26,2,21-09-2019,25-09-2019
2019,39,MH/WDH/2019/39/125,Maharashtra,Wardha,Food Poisoning,12,1,21-09-2019,23-09-2019
2019,39,MH/WDH/2019/39/125,Maharashtra,Wardha,Food Poisoning,6,0,19-09-2019,26-09-2019
2019,39,MH/OSM/2019/39/126,Maharashtra,Osmanabad,Chikungunya?,46,0,10-09-2019,10-09-2019
2019,39,MH/PNE/2019/39/126,Maharashtra,Pune,Dengue,44,0,01-09-2019,01-09-2019
2019,39,MH/SIN/2019/39/127,Maharashtra,Mumbai,Scrub,5,0,04-09-2019,04-09-2019
2019,40,MH/JGA/2019/40/128,Maharashtra,Jalgaon,Dengue,42,1,27-09-2019,03-10-2019
2019,40,MH/NDB/2019/40/128,Maharashtra,Nandurbar,Dengue,26,0,30-09-2019,03-10-2019
2019,40,MH/PNE/2019/40/128,Maharashtra,Pune,Diarrheal,45,0,29-09-2019,04-10-2019
2019,40,MH/AMR/2019/40/130,Maharashtra,Amravati,Food Poisoning,4,0,25-09-2019,25-09-2019
2019,40,MH/PLR/2019/40/130,Maharashtra,Palaghar,Leptospirosis,1,1,25-09-2019,25-09-2019
2019,40,MH/PNE/2019/40/130,Maharashtra,Pune,Dengue,82,0,03-08-2019,03-08-2019
2019,41,MH/BNR/2019/41/132,Maharashtra,Bhandara,Encephalitis,4,1,03-07-2019,03-07-2019
2019,41,MH/PNE/2019/41/132,Maharashtra,Pune,Dengue,2,0,08-08-2019,08-08-2019
2019,41,MH/SGL/2019/41/132,Maharashtra,Sangli,Dengue,33,2,13-09-2019,13-09-2019
2019,42,MH/AMN/2019/42/134,Maharashtra,Ahmednagar,Dengue,27,1,12-10-2019,17-10-2019
2019,42,MH/GAD/2019/42/137,Maharashtra,Gadchiroli,JE,1,1,07-10-2019,07-10-2019
2019,42,MH/LTR/2019/42/137,Maharashtra,Latur,Food Poisoning,13,0,28-08-2019,28-08-2019
2019,42,MH/LTR/2019/42/137,Maharashtra,Latur,Dengue,28,0,15-07-2019,15-07-2019
2019,42,MH/LTR/2019/42/137,Maharashtra,Latur,Dengue,9,0,03-09-2019,03-09-2019
2019,42,MH/RGD/2019/42/137,Maharashtra,Raigad,Diarrheal,32,0,23-09-2019,23-09-2019
2019,43,MH/SGL/2019/43/139,Maharashtra,Sangli,Cholera,111,3,22-10-2019,22-10-2019
2019,43,MH/JGA/2019/43/142,Maharashtra,Jalgaon,Dengue,26,1,14-10-2019,14-10-2019
2019,43,MH/NAG/2019/43/142,Maharashtra,Nagpur,Diarrheal,15,0,08-08-2019,08-08-2019
2019,43,MH/NAS/2019/43/142,Maharashtra,Nashik,Cholera,289,0,17-10-2019,17-10-2019
2019,43,MH/SHO/2019/43/142,Maharashtra,Sholapur,Dengue,10,0,14-10-2019,14-10-2019
2019,44,MH/BUL/2019/44/144,Maharashtra,Buldhana,Dengue,98,0,24-10-2019,02-11-2019
2019,44,MH/THN/2019/44/145,Maharashtra,Thane,Dengue,25,0,10-09-2019,10-09-2019
2019,45,MH/PNE/2019/45/149,Maharashtra,Pune,Food Poisoning,4,0,25-10-2019,25-10-2019
2019,45,MH/SGL/2019/45/149,Maharashtra,Sangli,Cholera,112,0,01-11-2019,01-11-2019
2019,45,MH/SGL/2019/45/149,Maharashtra,Sangli,Diarrheal,67,0,31-10-2019,31-10-2019
2019,45,MH/SHO/2019/45/150,Maharashtra,Sholapur,Dengue,11,1,20-09-2019,20-09-2019
2019,45,MH/SIN/2019/45/150,Maharashtra,Sindhudurgspirosis,Food Poisoning,14,5,20-10-2019,20-10-2019
2019,46,MH/AMN/2019/46/151,Maharashtra,Ahmednagar,Food Poisoning,11,0,15-11-2019,15-11-2019
2019,46,MH/BNR/2019/46/151,Maharashtra,Bhandara,Diarrheal,19,0,07-11-2019,07-11-2019
